alpha: ,gamma: , epsilon: , Win rate, Loss Rate ,,,,
0.06,1,0.36,0.398899623,0.516624105,,,,
0.06,1,0.37,0.398854699,0.516684586,,,,
0.06,1,0.38,0.398843902,0.51668424,,,,
0.06,1,0.39,0.398826966,0.516700936,,,,
0.06,1,0.4,0.398824673,0.51670972,,,,
0.06,1,0.41,0.398796082,0.516750187,,,,
0.06,1,0.42,0.398769274,0.516771881,,,,
0.06,1,0.43,0.398772305,0.516762082,,,,
0.06,1,0.44,0.398757143,0.516780519,,,,
0.06,1,0.45,0.39872963,0.516807407,,,,
0.06,1,0.46,0.398726987,0.516806839,,,,
0.06,1,0.47,0.398709225,0.516833764,,,,
0.06,1,0.48,0.398671823,0.516877164,,,,
0.06,1,0.49,0.398649449,0.516901287,,,,
0.06,1,0.5,0.398637982,0.516904587,,,,
0.06,1,0.51,0.398615201,0.516937729,,,,
0.06,1,0.52,0.398599452,0.516958867,,,,
0.06,1,0.53,0.398592153,0.51697865,,,,
0.06,1,0.54,0.398624044,0.51694827,,,,
0.06,1,0.55,0.398648909,0.516924909,,,,
0.06,1,0.56,0.398633938,0.516941016,,,,
0.06,1,0.57,0.398610688,0.5169625,,,,
0.06,1,0.58,0.398599277,0.516962025,,,,
0.06,1,0.59,0.398582671,0.516987726,,,,
0.06,1,0.6,0.398581982,0.516993514,,,,
0.06,1,0.61,0.398572482,0.51700054,,,,
0.06,1,0.62,0.398548115,0.517034111,,,,
0.06,1,0.63,0.398525627,0.517049642,,,,
0.06,1,0.64,0.398512165,0.517070841,,,,
0.06,1,0.65,0.398483929,0.517108393,,,,
0.06,1,0.66,0.398500891,0.517091444,,,,
0.06,1,0.67,0.398481673,0.517103737,,,,
0.06,1,0.68,0.398454707,0.517131083,,,,
0.06,1,0.69,0.398450532,0.517139184,,,,
0.06,1,0.7,0.398446549,0.517142655,,,,
0.06,1,0.71,0.398460247,0.517119788,,,,
0.06,1,0.72,0.398483598,0.517100529,,,,
0.06,1,0.73,0.398498592,0.517081162,,,,
0.06,1,0.74,0.3985058,0.517081722,,,,
0.06,1,0.75,0.398485789,0.517104211,,,,
0.06,1,0.76,0.398480385,0.517115762,,,,
0.06,1,0.77,0.398465734,0.517116434,,,,
0.06,1,0.78,0.398454625,0.517125305,,,,
0.06,1,0.79,0.398467247,0.517125436,,,,
0.06,1,0.8,0.398433043,0.517174957,,,,
0.06,1,0.81,0.398429167,0.517185243,,,,
0.06,1,0.82,0.398454419,0.517157019,,,,
0.06,1,0.83,0.398478374,0.517129066,,,,
0.06,1,0.84,0.39844715,0.517169948,,,,
0.06,1,0.85,0.398460345,0.517162069,,,,
0.06,1,0.86,0.398471084,0.517154389,,,,
0.06,1,0.87,0.398452749,0.517180756,,,,
0.06,1,0.88,0.398451286,0.517189537,,,,
0.06,1,0.89,0.398466096,0.517170377,,,,
0.06,1,0.9,0.398464274,0.517169573,,,,
0.06,1,0.91,0.398477986,0.517153072,,,,
0.06,1,0.92,0.398497445,0.517112947,,,,
0.06,1,0.93,0.398503571,0.517108844,,,,
0.06,1,0.94,0.398509847,0.517110357,,,,
0.06,1,0.95,0.39852322,0.517090339,,,,
0.06,1,0.96,0.398528934,0.517089848,,,,
0.06,1,0.97,0.398554899,0.517055574,,,,
0.06,1,0.98,0.398577572,0.517030354,,,,
0.06,1,0.99,0.398579293,0.517024411,,,,
0.07,1,0.01,0.398571092,0.517027563,,,,
0.07,1,0.02,0.398530034,0.517074664,,,,
0.07,1,0.03,0.398489782,0.517118928,,,,
0.07,1,0.04,0.398463378,0.517145485,,,,
0.07,1,0.05,0.398429048,0.517190317,,,,
0.07,1,0.06,0.398387833,0.5172285,,,,
0.07,1,0.07,0.398356572,0.51726406,,,,
0.07,1,0.08,0.398337209,0.517299003,,,,
0.07,1,0.09,0.39830995,0.51732471,,,,
0.07,1,0.1,0.398304139,0.517315894,,,,
0.07,1,0.11,0.398279174,0.517340992,,,,
0.07,1,0.12,0.398252805,0.517366667,,,,
0.07,1,0.13,0.398211038,0.517417957,,,,
0.07,1,0.14,0.398155099,0.51748273,,,,
0.07,1,0.15,0.398134811,0.517507389,,,,
0.07,1,0.16,0.398094754,0.517543934,,,,
0.07,1,0.17,0.398077741,0.517559083,,,,
0.07,1,0.18,0.398035621,0.517606699,,,,
0.07,1,0.19,0.398036378,0.517608809,,,,
0.07,1,0.2,0.398030619,0.517613355,,,,
0.07,1,0.21,0.397980163,0.517676585,,,,
0.07,1,0.22,0.397969643,0.517694481,,,,
0.07,1,0.23,0.397936953,0.517723015,,,,
0.07,1,0.24,0.397907443,0.517766019,,,,
0.07,1,0.25,0.397876575,0.517795961,,,,
0.07,1,0.26,0.39783629,0.517849516,,,,
0.07,1,0.27,0.39780628,0.517880676,,,,
0.07,1,0.28,0.397804823,0.517876849,,,,
0.07,1,0.29,0.397810594,0.517877528,,,,
0.07,1,0.3,0.397783173,0.517907051,,,,
0.07,1,0.31,0.39774336,0.51794352,,,,
0.07,1,0.32,0.397703994,0.517986581,,,,
0.07,1,0.33,0.397682616,0.518011802,,,,
0.07,1,0.34,0.397687898,0.518009873,,,,
0.07,1,0.35,0.397662162,0.518025755,,,,
0.07,1,0.36,0.397610952,0.518070476,,,,
0.07,1,0.37,0.3976,0.518077496,,,,
0.07,1,0.38,0.397560127,0.518117089,,,,
0.07,1,0.39,0.397547235,0.518129542,,,,
0.07,1,0.4,0.397559306,0.518128233,,,,
0.07,1,0.41,0.397554016,0.518135433,,,,
0.07,1,0.42,0.397525157,0.518166352,,,,
0.07,1,0.43,0.397521193,0.518170801,,,,
0.07,1,0.44,0.397534483,0.518159248,,,,
0.07,1,0.45,0.397539906,0.518154147,,,,
0.07,1,0.46,0.397549063,0.518137969,,,,
0.07,1,0.47,0.397549454,0.518140406,,,,
0.07,1,0.48,0.397536604,0.518159502,,,,
0.07,1,0.49,0.397507932,0.518190513,,,,
0.07,1,0.5,0.397488043,0.518210714,,,,
0.07,1,0.51,0.397497054,0.518205581,,,,
0.07,1,0.52,0.3975,0.518204954,,,,
0.07,1,0.53,0.397473725,0.518225966,,,,
0.07,1,0.54,0.397433025,0.518275154,,,,
0.07,1,0.55,0.397415871,0.518299076,,,,
0.07,1,0.56,0.397422308,0.518303385,,,,
0.07,1,0.57,0.397434409,0.518299232,,,,
0.07,1,0.58,0.397432515,0.518305061,,,,
0.07,1,0.59,0.397416386,0.518323737,,,,
0.07,1,0.6,0.397424006,0.518313456,,,,
0.07,1,0.61,0.397426565,0.518314656,,,,
0.07,1,0.62,0.397411433,0.518332927,,,,
0.07,1,0.63,0.397404566,0.51834003,,,,
0.07,1,0.64,0.397382371,0.518369909,,,,
0.07,1,0.65,0.397375721,0.518381791,,,,
0.07,1,0.66,0.397363788,0.518386515,,,,
0.07,1,0.67,0.397357035,0.518388956,,,,
0.07,1,0.68,0.397348489,0.518401964,,,,
0.07,1,0.69,0.397338914,0.518409201,,,,
0.07,1,0.7,0.397317169,0.518434789,,,,
0.07,1,0.71,0.397319398,0.518439549,,,,
0.07,1,0.72,0.397308258,0.518453003,,,,
0.07,1,0.73,0.397310045,0.518457121,,,,
0.07,1,0.74,0.397324551,0.51845479,,,,
0.07,1,0.75,0.397319432,0.518465919,,,,
0.07,1,0.76,0.397325522,0.51845806,,,,
0.07,1,0.77,0.397306259,0.518481818,,,,
0.07,1,0.78,0.397303274,0.518486012,,,,
0.07,1,0.79,0.397302972,0.518493165,,,,
0.07,1,0.8,0.397283531,0.518517211,,,,
0.07,1,0.81,0.39727363,0.518537481,,,,
0.07,1,0.82,0.39727426,0.51853432,,,,
0.07,1,0.83,0.397270015,0.518538257,,,,
0.07,1,0.84,0.397285103,0.518522861,,,,
0.07,1,0.85,0.397290722,0.518506922,,,,
0.07,1,0.86,0.397296912,0.518493824,,,,
0.07,1,0.87,0.397288106,0.518504993,,,,
0.07,1,0.88,0.397303959,0.518482698,,,,
0.07,1,0.89,0.397307467,0.518476574,,,,
0.07,1,0.9,0.397313596,0.518463743,,,,
0.07,1,0.91,0.397323942,0.518445839,,,,
0.07,1,0.92,0.397318076,0.51845379,,,,
0.07,1,0.93,0.397316885,0.518461572,,,,
0.07,1,0.94,0.397332558,0.518446366,,,,
0.07,1,0.95,0.397365167,0.51841016,,,,
0.07,1,0.96,0.39737971,0.518396087,,,,
0.07,1,0.97,0.397385094,0.518384081,,,,
0.07,1,0.98,0.397393064,0.518385405,,,,
0.07,1,0.99,0.397398557,0.518380952,,,,
0.08,1,0.01,0.397344092,0.518439049,,,,
0.08,1,0.02,0.397321007,0.518464317,,,,
0.08,1,0.03,0.397282615,0.518503305,,,,
0.08,1,0.04,0.397233716,0.518556671,,,,
0.08,1,0.05,0.397219771,0.518576361,,,,
0.08,1,0.06,0.397167382,0.518628898,,,,
0.08,1,0.07,0.397150714,0.518655429,,,,
0.08,1,0.08,0.39712582,0.51867689,,,,
0.08,1,0.09,0.397103704,0.518697293,,,,
0.08,1,0.1,0.397084353,0.518710669,,,,
0.08,1,0.11,0.397053835,0.518744744,,,,
0.08,1,0.12,0.397060851,0.518734752,,,,
0.08,1,0.13,0.397041076,0.518759915,,,,
0.08,1,0.14,0.397035785,0.518766337,,,,
0.08,1,0.15,0.397025847,0.518779944,,,,
0.08,1,0.16,0.397001834,0.51881354,,,,
0.08,1,0.17,0.396977887,0.518833099,,,,
0.08,1,0.18,0.396959494,0.518857243,,,,
0.08,1,0.19,0.396942135,0.518878511,,,,
0.08,1,0.2,0.396941935,0.518879383,,,,
0.08,1,0.21,0.396922689,0.51890112,,,,
0.08,1,0.22,0.396887972,0.518941399,,,,
0.08,1,0.23,0.396883799,0.518947765,,,,
0.08,1,0.24,0.396856346,0.518977545,,,,
0.08,1,0.25,0.396844986,0.518986908,,,,
0.08,1,0.26,0.39684242,0.518995132,,,,
0.08,1,0.27,0.396834861,0.519008333,,,,
0.08,1,0.28,0.396827184,0.519016505,,,,
0.08,1,0.29,0.396805817,0.51904903,,,,
0.08,1,0.3,0.396788105,0.519068603,,,,
0.08,1,0.31,0.396762707,0.519097238,,,,
0.08,1,0.32,0.396775724,0.519076276,,,,
0.08,1,0.33,0.396738567,0.519127135,,,,
0.08,1,0.34,0.396729023,0.519138102,,,,
0.08,1,0.35,0.396720742,0.519145742,,,,
0.08,1,0.36,0.39671701,0.519151166,,,,
0.08,1,0.37,0.396725068,0.519148904,,,,
0.08,1,0.38,0.396734473,0.519148153,,,,
0.08,1,0.39,0.396711749,0.519167896,,,,
0.08,1,0.4,0.396704911,0.519171623,,,,
0.08,1,0.41,0.396679019,0.519198229,,,,
0.08,1,0.42,0.396675238,0.519199184,,,,
0.08,1,0.43,0.39666019,0.51919837,,,,
0.08,1,0.44,0.396658616,0.519201085,,,,
0.08,1,0.45,0.396653523,0.51920813,,,,
0.08,1,0.46,0.396653451,0.519223951,,,,
0.08,1,0.47,0.39665,0.519222703,,,,
0.08,1,0.48,0.396651282,0.519228205,,,,
0.08,1,0.49,0.396649057,0.519233693,,,,
0.08,1,0.5,0.396621669,0.51926568,,,,
0.08,1,0.51,0.396626075,0.519261828,,,,
0.08,1,0.52,0.396612886,0.51927396,,,,
0.08,1,0.53,0.396605496,0.519280965,,,,
0.08,1,0.54,0.396582731,0.519308166,,,,
0.08,1,0.55,0.39656123,0.519331417,,,,
0.08,1,0.56,0.396567957,0.519328705,,,,
0.08,1,0.57,0.3965608,0.5193452,,,,
0.08,1,0.58,0.396550333,0.519354461,,,,
0.08,1,0.59,0.396544947,0.519361702,,,,
0.08,1,0.6,0.396529748,0.519381673,,,,
0.08,1,0.61,0.39652878,0.519387533,,,,
0.08,1,0.62,0.396529007,0.519388874,,,,
0.08,1,0.63,0.396533333,0.519384524,,,,
0.08,1,0.64,0.39655218,0.519371202,,,,
0.08,1,0.65,0.396542876,0.519375198,,,,
0.08,1,0.66,0.396560343,0.519348221,,,,
0.08,1,0.67,0.396555395,0.519363026,,,,
0.08,1,0.68,0.396549803,0.519368463,,,,
0.08,1,0.69,0.39654357,0.51937664,,,,
0.08,1,0.7,0.396543775,0.519377588,,,,
0.08,1,0.71,0.396546859,0.51937055,,,,
0.08,1,0.72,0.396524575,0.51939634,,,,
0.08,1,0.73,0.396524543,0.519388251,,,,
0.08,1,0.74,0.396540808,0.519371838,,,,
0.08,1,0.75,0.396522656,0.51939388,,,,
0.08,1,0.76,0.396503901,0.519415345,,,,
0.08,1,0.77,0.396482338,0.519431818,,,,
0.08,1,0.78,0.39646524,0.519444877,,,,
0.08,1,0.79,0.396479275,0.519432513,,,,
0.08,1,0.8,0.39646533,0.519449806,,,,
0.08,1,0.81,0.396472739,0.519444315,,,,
0.08,1,0.82,0.396447742,0.519473548,,,,
0.08,1,0.83,0.396459149,0.51946817,,,,
0.08,1,0.84,0.396457658,0.51946731,,,,
0.08,1,0.85,0.396445501,0.519486632,,,,
0.08,1,0.86,0.396451091,0.519479846,,,,
0.08,1,0.87,0.396447436,0.519481795,,,,
0.08,1,0.88,0.396461076,0.519460948,,,,
0.08,1,0.89,0.396470588,0.519450639,,,,
0.08,1,0.9,0.396466539,0.519454023,,,,
0.08,1,0.91,0.396466199,0.519456378,,,,
0.08,1,0.92,0.396470191,0.519466624,,,,
0.08,1,0.93,0.396463613,0.51947201,,,,
0.08,1,0.94,0.396470902,0.519470394,,,,
0.08,1,0.95,0.396468782,0.51947132,,,,
0.08,1,0.96,0.396450951,0.519502028,,,,
0.08,1,0.97,0.39645481,0.519500759,,,,
0.08,1,0.98,0.396458028,0.519497851,,,,
0.08,1,0.99,0.396439773,0.519523106,,,,
0.09,1,0.01,0.396427617,0.519543758,,,,
0.09,1,0.02,0.396407179,0.519562594,,,,
0.09,1,0.03,0.396374088,0.519595346,,,,
0.09,1,0.04,0.396350377,0.519622739,,,,
0.09,1,0.05,0.396322836,0.519653325,,,,
0.09,1,0.06,0.396296491,0.51967594,,,,
0.09,1,0.07,0.396261327,0.519713517,,,,
0.09,1,0.08,0.39625175,0.519716125,,,,
0.09,1,0.09,0.396220974,0.519754931,,,,
0.09,1,0.1,0.396191895,0.519785287,,,,
0.09,1,0.11,0.396168867,0.519804981,,,,
0.09,1,0.12,0.396138682,0.519839552,,,,
0.09,1,0.13,0.396136273,0.519842857,,,,
0.09,1,0.14,0.39613598,0.519851489,,,,
0.09,1,0.15,0.396129864,0.519851301,,,,
0.09,1,0.16,0.396117822,0.519864975,,,,
0.09,1,0.17,0.396112608,0.51986848,,,,
0.09,1,0.18,0.396089753,0.519893827,,,,
0.09,1,0.19,0.396097781,0.519876942,,,,
0.09,1,0.2,0.396092611,0.519884483,,,,
0.09,1,0.21,0.396073186,0.519921156,,,,
0.09,1,0.22,0.396060688,0.519928747,,,,
0.09,1,0.23,0.396035337,0.519966012,,,,
0.09,1,0.24,0.396015441,0.519986397,,,,
0.09,1,0.25,0.395987271,0.520015789,,,,
0.09,1,0.26,0.395958924,0.520049022,,,,
0.09,1,0.27,0.395966667,0.520033455,,,,
0.09,1,0.28,0.395934512,0.520067805,,,,
0.09,1,0.29,0.395947381,0.520058709,,,,
0.09,1,0.3,0.395940754,0.520072749,,,,
0.09,1,0.31,0.395940462,0.520076549,,,,
0.09,1,0.32,0.395947937,0.520068689,,,,
0.09,1,0.33,0.395921091,0.520095394,,,,
0.09,1,0.34,0.395909927,0.520109927,,,,
0.09,1,0.35,0.395906651,0.520106771,,,,
0.09,1,0.36,0.395882246,0.520135145,,,,
0.09,1,0.37,0.395866828,0.520149216,,,,
0.09,1,0.38,0.395856506,0.520159398,,,,
0.09,1,0.39,0.395846811,0.520175451,,,,
0.09,1,0.4,0.395819471,0.520209976,,,,
0.09,1,0.41,0.395810084,0.520211044,,,,
0.09,1,0.42,0.395805635,0.520221463,,,,
0.09,1,0.43,0.395791497,0.520240838,,,,
0.09,1,0.44,0.39578744,0.520242225,,,,
0.09,1,0.45,0.395767264,0.520271924,,,,
0.09,1,0.46,0.395778043,0.520265155,,,,
0.09,1,0.47,0.395782241,0.520259595,,,,
0.09,1,0.48,0.395774881,0.520264881,,,,
0.09,1,0.49,0.395765874,0.520279548,,,,
0.09,1,0.5,0.3957519,0.520296437,,,,
0.09,1,0.51,0.395744365,0.520308778,,,,
0.09,1,0.52,0.395733057,0.520319313,,,,
0.09,1,0.53,0.39571503,0.52034355,,,,
0.09,1,0.54,0.395699527,0.520354846,,,,
0.09,1,0.55,0.395682763,0.520378158,,,,
0.09,1,0.56,0.395680307,0.520380307,,,,
0.09,1,0.57,0.395681272,0.520376561,,,,
0.09,1,0.58,0.395682588,0.520375412,,,,
0.09,1,0.59,0.395680611,0.520380729,,,,
0.09,1,0.6,0.395692254,0.520368779,,,,
0.09,1,0.61,0.395673974,0.520389215,,,,
0.09,1,0.62,0.395673185,0.520382553,,,,
0.09,1,0.63,0.395652515,0.520410292,,,,
0.09,1,0.64,0.395643458,0.520425701,,,,
0.09,1,0.65,0.395640607,0.520438623,,,,
0.09,1,0.66,0.395642308,0.520438578,,,,
0.09,1,0.67,0.395635972,0.520454715,,,,
0.09,1,0.68,0.395652558,0.520431047,,,,
0.09,1,0.69,0.395661789,0.520424506,,,,
0.09,1,0.7,0.395653364,0.520425522,,,,
0.09,1,0.71,0.39565365,0.520426304,,,,
0.09,1,0.72,0.39564375,0.520431713,,,,
0.09,1,0.73,0.395652832,0.520416647,,,,
0.09,1,0.74,0.395635681,0.520435797,,,,
0.09,1,0.75,0.395644406,0.520422837,,,,
0.09,1,0.76,0.395648387,0.520415899,,,,
0.09,1,0.77,0.395643728,0.520417837,,,,
0.09,1,0.78,0.395640345,0.520421034,,,,
0.09,1,0.79,0.395624569,0.52044248,,,,
0.09,1,0.8,0.395638417,0.520423165,,,,
0.09,1,0.81,0.395642612,0.520419129,,,,
0.09,1,0.82,0.395629863,0.520438787,,,,
0.09,1,0.83,0.395625029,0.520438514,,,,
0.09,1,0.84,0.395627283,0.520438813,,,,
0.09,1,0.85,0.395615393,0.520457811,,,,
0.09,1,0.86,0.395615718,0.520461048,,,,
0.09,1,0.87,0.395630375,0.520441524,,,,
0.09,1,0.88,0.395636364,0.520441932,,,,
0.09,1,0.89,0.395647219,0.520430306,,,,
0.09,1,0.9,0.395657937,0.520424943,,,,
0.09,1,0.91,0.395660815,0.520423216,,,,
0.09,1,0.92,0.395658484,0.520430882,,,,
0.09,1,0.93,0.395668362,0.520420678,,,,
0.09,1,0.94,0.395679345,0.520412867,,,,
0.09,1,0.95,0.395686922,0.520411838,,,,
0.09,1,0.96,0.395689189,0.520406419,,,,
0.09,1,0.97,0.395692126,0.520405737,,,,
0.09,1,0.98,0.395706629,0.520391573,,,,
0.09,1,0.99,0.395725365,0.520372166,,,,
0.1,1,0.01,0.395703475,0.520396413,,,,
0.1,1,0.02,0.395694401,0.520403024,,,,
0.1,1,0.03,0.395678747,0.520421812,,,,
0.1,1,0.04,0.395644246,0.520452961,,,,
0.1,1,0.05,0.39562221,0.520472879,,,,
0.1,1,0.06,0.3956068,0.520492085,,,,
0.1,1,0.07,0.395569265,0.520525947,,,,
0.1,1,0.08,0.3955396,0.520563181,,,,
0.1,1,0.09,0.395511778,0.520591,,,,
0.1,1,0.1,0.395462708,0.520636848,,,,
0.1,1,0.11,0.395445787,0.520650443,,,,
0.1,1,0.12,0.395422038,0.520683167,,,,
0.1,1,0.13,0.395401659,0.520705199,,,,
0.1,1,0.14,0.395386851,0.520721878,,,,
0.1,1,0.15,0.39535287,0.520763024,,,,
0.1,1,0.16,0.395331643,0.520790518,,,,
0.1,1,0.17,0.395327753,0.520779515,,,,
0.1,1,0.18,0.395316172,0.520793179,,,,
0.1,1,0.19,0.395288022,0.520827033,,,,
0.1,1,0.2,0.395252909,0.520868386,,,,
0.1,1,0.21,0.395238487,0.52088443,,,,
0.1,1,0.22,0.395213691,0.520916101,,,,
0.1,1,0.23,0.395190919,0.520943764,,,,
0.1,1,0.24,0.395184372,0.520951694,,,,
0.1,1,0.25,0.395196834,0.520938537,,,,
0.1,1,0.26,0.39519084,0.520940785,,,,
0.1,1,0.27,0.395170588,0.520961765,,,,
0.1,1,0.28,0.395159956,0.520971055,,,,
0.1,1,0.29,0.395149891,0.520984565,,,,
0.1,1,0.3,0.395140174,0.520994354,,,,
0.1,1,0.31,0.395130152,0.521008243,,,,
0.1,1,0.32,0.39513532,0.521001192,,,,
0.1,1,0.33,0.395134524,0.520999351,,,,
0.1,1,0.34,0.395127243,0.521010703,,,,
0.1,1,0.35,0.395112527,0.521027862,,,,
0.1,1,0.36,0.395109277,0.521030313,,,,
0.1,1,0.37,0.39510097,0.521040086,,,,
0.1,1,0.38,0.395096125,0.521044133,,,,
0.1,1,0.39,0.395099355,0.521037849,,,,
0.1,1,0.4,0.395102148,0.521027605,,,,
0.1,1,0.41,0.395102897,0.521028541,,,,
0.1,1,0.42,0.395096034,0.521024973,,,,
0.1,1,0.43,0.395094754,0.521028908,,,,
0.1,1,0.44,0.395073048,0.521055615,,,,
0.1,1,0.45,0.395078312,0.521054487,,,,
0.1,1,0.46,0.39507556,0.52105667,,,,
0.1,1,0.47,0.395079104,0.521058422,,,,
0.1,1,0.48,0.395083919,0.521047817,,,,
0.1,1,0.49,0.39508234,0.521048085,,,,
0.1,1,0.5,0.395063656,0.521074389,,,,
0.1,1,0.51,0.395063057,0.521073142,,,,
0.1,1,0.52,0.395050477,0.52108929,,,,
0.1,1,0.53,0.395046292,0.521105085,,,,
0.1,1,0.54,0.395031323,0.521121164,,,,
0.1,1,0.55,0.395019873,0.521133932,,,,
0.1,1,0.56,0.3950283,0.521121225,,,,
0.1,1,0.57,0.395024684,0.521130802,,,,
0.1,1,0.58,0.395018651,0.521141307,,,,
0.1,1,0.59,0.395032632,0.521130737,,,,
0.1,1,0.6,0.395029758,0.521136383,,,,
0.1,1,0.61,0.395030147,0.521133193,,,,
0.1,1,0.62,0.395031689,0.521144806,,,,
0.1,1,0.63,0.39502369,0.521151048,,,,
0.1,1,0.64,0.395025026,0.52114911,,,,
0.1,1,0.65,0.395019561,0.52115931,,,,
0.1,1,0.66,0.395008568,0.521172518,,,,
0.1,1,0.67,0.395010021,0.5211762,,,,
0.1,1,0.68,0.395011679,0.521172576,,,,
0.1,1,0.69,0.395019375,0.521170833,,,,
0.1,1,0.7,0.395019355,0.5211718,,,,
0.1,1,0.71,0.395024012,0.521160499,,,,
0.1,1,0.72,0.395019315,0.521167809,,,,
0.1,1,0.73,0.394995228,0.521197718,,,,
0.1,1,0.74,0.395001658,0.521185181,,,,
0.1,1,0.75,0.395005487,0.521187578,,,,
0.1,1,0.76,0.394999069,0.521200827,,,,
0.1,1,0.77,0.39499845,0.521208988,,,,
0.1,1,0.78,0.394991434,0.521210423,,,,
0.1,1,0.79,0.394993711,0.521204433,,,,
0.1,1,0.8,0.394997631,0.521191143,,,,
0.1,1,0.81,0.395008745,0.521176132,,,,
0.1,1,0.82,0.395004317,0.521174923,,,,
0.1,1,0.83,0.395006468,0.521170329,,,,
0.1,1,0.84,0.395002462,0.521176923,,,,
0.1,1,0.85,0.394990779,0.521191496,,,,
0.1,1,0.86,0.394982395,0.521207062,,,,
0.1,1,0.87,0.394983845,0.521208998,,,,
0.1,1,0.88,0.394992952,0.521204086,,,,
0.1,1,0.89,0.394993367,0.521205204,,,,
0.1,1,0.9,0.395001121,0.521199898,,,,
0.1,1,0.91,0.395001731,0.521201731,,,,
0.1,1,0.92,0.394983622,0.521217803,,,,
0.1,1,0.93,0.394993293,0.521201118,,,,
0.1,1,0.94,0.394997665,0.521194112,,,,
0.1,1,0.95,0.395001116,0.521193915,,,,
0.1,1,0.96,0.395012867,0.521185917,,,,
0.1,1,0.97,0.395020749,0.521184717,,,,
0.1,1,0.98,0.395030839,0.521174115,,,,
0.1,1,0.99,0.395034949,0.52117101,,,,
0.11,1,0.01,0.395015237,0.521198789,,,,
0.11,1,0.02,0.39500494,0.521208165,,,,
0.11,1,0.03,0.394978449,0.521232125,,,,
0.11,1,0.04,0.394954628,0.521262575,,,,
0.11,1,0.05,0.394931759,0.521294171,,,,
0.11,1,0.06,0.39490251,0.521323996,,,,
0.11,1,0.07,0.394873019,0.521354062,,,,
0.11,1,0.08,0.394871543,0.521353507,,,,
0.11,1,0.09,0.394876076,0.52133974,,,,
0.11,1,0.1,0.3948673,0.5213442,,,,
0.11,1,0.11,0.394876024,0.521335964,,,,
0.11,1,0.12,0.394868563,0.521343214,,,,
0.11,1,0.13,0.394853041,0.521362114,,,,
0.11,1,0.14,0.394837649,0.521384462,,,,
0.11,1,0.15,0.394822985,0.521392935,,,,
0.11,1,0.16,0.394803877,0.521417992,,,,
0.11,1,0.17,0.394792254,0.521438232,,,,
0.11,1,0.18,0.394786905,0.521445139,,,,
0.11,1,0.19,0.394770961,0.521467096,,,,
0.11,1,0.2,0.394748119,0.521488515,,,,
0.11,1,0.21,0.394748961,0.521489219,,,,
0.11,1,0.22,0.394757905,0.521487352,,,,
0.11,1,0.23,0.394731293,0.521519941,,,,
0.11,1,0.24,0.394718343,0.52153501,,,,
0.11,1,0.25,0.394694877,0.521564433,,,,
0.11,1,0.26,0.394688386,0.521568504,,,,
0.11,1,0.27,0.394694494,0.521565388,,,,
0.11,1,0.28,0.394685265,0.521580747,,,,
0.11,1,0.29,0.394674877,0.521592051,,,,
0.11,1,0.3,0.394674412,0.521592941,,,,
0.11,1,0.31,0.394662977,0.521611068,,,,
0.11,1,0.32,0.394654501,0.521624755,,,,
0.11,1,0.33,0.39464868,0.521635288,,,,
0.11,1,0.34,0.394625977,0.521657715,,,,
0.11,1,0.35,0.394620293,0.52166322,,,,
0.11,1,0.36,0.394605458,0.521679142,,,,
0.11,1,0.37,0.394592113,0.521690944,,,,
0.11,1,0.38,0.394589494,0.52169037,,,,
0.11,1,0.39,0.394570651,0.521711176,,,,
0.11,1,0.4,0.394569417,0.521716699,,,,
0.11,1,0.41,0.394566149,0.521720078,,,,
0.11,1,0.42,0.394575,0.52170969,,,,
0.11,1,0.43,0.394579864,0.521706776,,,,
0.11,1,0.44,0.394580464,0.521706576,,,,
0.11,1,0.45,0.394575942,0.521705507,,,,
0.11,1,0.46,0.394575097,0.521702606,,,,
0.11,1,0.47,0.394563259,0.521719383,,,,
0.11,1,0.48,0.394560116,0.521731599,,,,
0.11,1,0.49,0.394540327,0.521751011,,,,
0.11,1,0.5,0.394535481,0.52175125,,,,
0.11,1,0.51,0.39451537,0.521777522,,,,
0.11,1,0.52,0.39449261,0.521804127,,,,
0.11,1,0.53,0.394488495,0.521811409,,,,
0.11,1,0.54,0.394482663,0.521823659,,,,
0.11,1,0.55,0.394484785,0.521821435,,,,
0.11,1,0.56,0.394487285,0.521823805,,,,
0.11,1,0.57,0.394489398,0.521820821,,,,
0.11,1,0.58,0.394492748,0.521825859,,,,
0.11,1,0.59,0.394512202,0.521801239,,,,
0.11,1,0.6,0.394497905,0.521820571,,,,
0.11,1,0.61,0.394505328,0.521816841,,,,
0.11,1,0.62,0.394499049,0.521832034,,,,
0.11,1,0.63,0.394478253,0.521859069,,,,
0.11,1,0.64,0.394486243,0.521848102,,,,
0.11,1,0.65,0.394496209,0.521832986,,,,
0.11,1,0.66,0.394488163,0.521844129,,,,
0.11,1,0.67,0.394480038,0.521859413,,,,
0.11,1,0.68,0.394472779,0.521866635,,,,
0.11,1,0.69,0.39445203,0.521889613,,,,
0.11,1,0.7,0.394443774,0.521895849,,,,
0.11,1,0.71,0.394450895,0.521888878,,,,
0.11,1,0.72,0.394468644,0.521875141,,,,
0.11,1,0.73,0.394478551,0.521873095,,,,
0.11,1,0.74,0.394495489,0.521857989,,,,
0.11,1,0.75,0.394499437,0.5218523,,,,
0.11,1,0.76,0.394496248,0.521854597,,,,
0.11,1,0.77,0.394491753,0.521861481,,,,
